628bd8ad-5c1b-478c-a941-2ebc4a74ad49|Caprice|Hong Kong SAR China|Hong Kong|6F, Four Seasons Hotel, 8 Finance Street, Central, Hong Kong|22,286649|114,156610|50,00|false|true|French Contemporary
d72704fd-000b-4707-acd4-1edac1f14136|Robuchon au Dôme|Unknown|Macau|43F, Grand Lisboa Hotel, Avenida de Lisboa, Macau, Macau|22,189949|113,543950|50,00|false|true|French Contemporary
c2acd44d-c5de-4bd2-bed1-c13a58ff2af7|T'ang Court|Unknown|Hong Kong|1-2F, The Langham Hotel, 8 Peking Road, Tsim Sha Tsui, Hong Kong|22,296572|114,169800|50,00|false|false|Cantonese
a8f6f251-380d-480f-8b8d-82e6acfc1ed0|Sushi Shikon|Unknown|Hong Kong|7F, The Landmark Mandarin Oriental Hotel, 15 Queen's Road Central, Central, Hong Kong|22,280610|114,157789|50,00|false|true|Sushi
f38ba8ae-c199-4cf8-a718-11f89917221c|Jade Dragon|Unknown|Macau|2F, The Shops at the Boulevard, City of Dreams, Estrada do Istmo, Cotai, Macau|22,149137|113,567150|50,00|false|false|Cantonese
61765595-5565-4391-a5cf-a92e7d2f9e25|8 1/2 Otto e Mezzo - Bombana|Unknown|Hong Kong|Shop 202, 2F, Alexandra House, 18 Chater Road, Central, Hong Kong, Hong Kong SAR China|22,281464|114,158670|50,00|false|false|Italian
8347dbc5-e33f-4ded-aa1a-b55be6e43ec3|Forum|Unknown|Hong Kong|1F, Sino Plaza, 255-257 Gloucester Road, Causeway Bay, Hong Kong|22,281397|114,182191|50,00|false|true|Cantonese
f06169cc-3a35-4268-8d2a-f7dd4c4390b9|Amber|Unknown|Hong Kong|7F, The Landmark Mandarin Oriental Hotel, 15 Queen's Road Central, Central, Hong Kong, Hong Kong SAR China|22,280531|114,157707|50,00|false|true|French Contemporary
f7e2789f-1c7c-4406-9d3b-fdeff27dafb2|Mingles|South Korea|Seoul|2F, 19 Dosan-daero 67-gil, Gangnam-gu, Seoul, 06016, South Korea|37,525350|127,044260|50,00|false|false|Korean, Korean Contemporary
a4e89bb1-e6d9-4874-b731-b832989f8a6e|L'Enclume|United Kingdom|Cartmel|Cavendish Street, Cartmel, LA11 6QA, United Kingdom|54,201771|-2,953868|50,00|false|true|Creative British
432ebe6b-1ef5-4c14-8468-9dc52c409cb4|Alain Ducasse at The Dorchester|United Kingdom|London|Park Lane, Mayfair, London, W1K 1QA, United Kingdom|51,507338|-0,152575|50,00|false|true|French
